shape,changeType,blockNum,trialID,response,confidence,rt,subjectID,experimentName,experimentVersion,experimentTime,studyID,sessionID,browserName,browserVersion,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,change_key,gender,age,taskGuess,purposeGuess,commentText,totalTime,collapsedChange,correctAnswer,fullShapeName,responded_correctly,count,analysisChangeType
shape3,no_change5,10,91,same,7,555.2,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,no_change,same,shape3_no_change5,1,1,none
shape6,concave_area2,10,92,different,9,820.9,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_area2,different,shape6_concave_area2,1,1,concave
shape2,no_change5,10,93,same,8,592.1,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,no_change,same,shape2_no_change5,1,1,none
shape8,concave_area1,10,94,same,8,573.4,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_area1,different,shape8_concave_area1,0,1,concave
shape7,no_change3,10,95,same,8,523.0,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,no_change,same,shape7_no_change3,1,1,none
shape1,convex_area2,10,96,different,9,844.9,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,convex_area2,different,shape1_convex_area2,1,1,convex
shape5,no_change4,10,97,different,2,527.0,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,no_change,same,shape5_no_change4,0,1,none
catch_shape,change2,10,98,different,9,865.3,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,change2,different,catch_shape_change2,1,1,none
shape7,convex_area2,11,99,different,9,836.9,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,convex_area2,different,shape7_convex_area2,1,1,convex
shape2,concave_area1,11,100,different,8,965.7,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_area1,different,shape2_concave_area1,1,1,concave
shape1,concave_nofill_area1,11,101,different,8,807.1,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_nofill_area1,different,shape1_concave_nofill_area1,1,1,concave_nofill
shape8,concave_nofill_area2,11,102,different,9,628.2,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_nofill_area2,different,shape8_concave_nofill_area2,1,1,concave_nofill
shape6,concave_area1,11,103,same,2,933.8,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_area1,different,shape6_concave_area1,0,1,concave
shape4,concave_nofill_area2,11,104,different,9,821.0,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_nofill_area2,different,shape4_concave_nofill_area2,1,1,concave_nofill
catch_shape,change1,11,105,different,9,984.4,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,change1,different,catch_shape_change1,1,1,none
shape5,concave_nofill_area2,11,106,different,9,1071.1,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_nofill_area2,different,shape5_concave_nofill_area2,1,1,concave_nofill
shape3,concave_nofill_area2,11,107,different,8,929.7,5ea082891c8b44059965b6df,ducktruck,v001,967502.0,60e37abdc60a8398fd63c9e4,60ef2104f12d80a6b35c7d34,Chrome,91,677,1349,768,1366,q, -- select an option -- ,,Say whether an object changed shapes or not after it went behind a curtain.,No clue.,,972486.8,concave_nofill_area2,different,shape3_concave_nofill_area2,1,1,concave_nofill
catch_shape,change2,0,0,same,7,26274.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,change2,different,catch_shape_change2,0,1,none
shape2,convex_area1,0,1,same,9,3115.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,convex_area1,different,shape2_convex_area1,0,1,convex
shape8,no_change6,0,2,same,9,2911.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape8_no_change6,1,1,none
shape5,no_change1,0,3,same,8,2730.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape5_no_change1,1,1,none
shape6,concave_nofill_area2,0,4,same,6,3291.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,concave_nofill_area2,different,shape6_concave_nofill_area2,0,1,concave_nofill
shape7,no_change3,0,5,same,9,4470.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape7_no_change3,1,1,none
shape1,no_change6,0,6,same,9,3879.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape1_no_change6,1,1,none
shape3,no_change4,0,7,same,8,3338.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape3_no_change4,1,1,none
shape4,no_change6,0,8,same,9,1986.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape4_no_change6,1,1,none
catch_shape,no_change1,1,9,same,9,1935.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,catch_shape_no_change1,1,1,none
shape1,no_change4,1,10,same,9,2038.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape1_no_change4,1,1,none
shape2,concave_nofill_area1,1,11,different,8,4771.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,concave_nofill_area1,different,shape2_concave_nofill_area1,1,1,concave_nofill
shape3,no_change5,1,12,same,4,3243.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape3_no_change5,1,1,none
shape4,concave_area1,1,13,same,8,2036.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,concave_area1,different,shape4_concave_area1,0,1,concave
shape5,concave_area1,1,14,same,9,1479.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,concave_area1,different,shape5_concave_area1,0,1,concave
shape6,no_change4,1,15,same,7,1994.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape6_no_change4,1,1,none
shape7,no_change1,1,16,same,9,2208.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape7_no_change1,1,1,none
shape8,concave_nofill_area1,1,17,different,8,4547.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,concave_nofill_area1,different,shape8_concave_nofill_area1,1,1,concave_nofill
catch_shape,change3,2,18,different,9,2884.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,change3,different,catch_shape_change3,1,1,none
shape5,no_change6,2,19,same,5,3992.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape5_no_change6,1,1,none
shape7,concave_nofill_area1,2,20,different,9,3648.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,concave_nofill_area1,different,shape7_concave_nofill_area1,1,1,concave_nofill
shape8,convex_area1,2,21,different,8,2492.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,convex_area1,different,shape8_convex_area1,1,1,convex
shape3,convex_area1,2,22,different,5,3071.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,convex_area1,different,shape3_convex_area1,1,1,convex
shape6,convex_area1,2,23,different,8,5753.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,convex_area1,different,shape6_convex_area1,1,1,convex
shape4,no_change4,2,24,same,9,2056.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape4_no_change4,1,1,none
shape2,no_change5,2,25,same,9,2652.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape2_no_change5,1,1,none
shape1,no_change5,2,26,same,7,3218.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape1_no_change5,1,1,none
catch_shape,change4,3,27,different,9,3421.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,change4,different,catch_shape_change4,1,1,none
shape5,convex_area1,3,28,different,9,2694.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,convex_area1,different,shape5_convex_area1,1,1,convex
shape2,no_change6,3,29,same,8,2777.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape2_no_change6,1,1,none
shape7,no_change6,3,30,same,8,2251.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,no_change,same,shape7_no_change6,1,1,none
shape3,concave_nofill_area2,3,31,different,8,3108.0,5eb6b8ee9351615bd9d99fde,ducktruck,v001,1089113.0,60e37abdc60a8398fd63c9e4,60ef2d04501ba0461a51e17a,Safari,14,659,1238,800,1280,q, -- select an option -- ,,click on a key depending upon whether or not the object changed from the beginning of the clip to the end.,spacial recognition?,,1108626.0,concave_nofill_area2,different,shape3_concave_nofill_area2,1,1,concave_nofill
