"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","responded_correctly","count","analysisChangeType"
"2897","shape1","no_change1",9,88,"same",9,2133.6,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape1_no_change1",1,1,"none"
"2898","shape7","no_change1",9,89,"same",9,2214.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape7_no_change1",1,1,"none"
"2899","shape6","concave_nofill_area2",10,90,"different",9,1381.5,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area2","different","shape6_concave_nofill_area2",1,1,"concave_nofill"
"2900","shape3","no_change1",10,91,"same",7,2115.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape3_no_change1",1,1,"none"
"2901","shape2","no_change5",10,92,"same",9,1132.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape2_no_change5",1,1,"none"
"2902","shape5","no_change5",10,93,"same",9,2813.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape5_no_change5",1,1,"none"
"2903","shape7","concave_area2",10,94,"different",5,2901.5,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area2","different","shape7_concave_area2",1,1,"concave"
"2904","shape8","no_change5",10,95,"same",4,5629.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape8_no_change5",1,1,"none"
"2905","shape1","no_change6",10,96,"same",9,1397.5,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape1_no_change6",1,1,"none"
"2906","shape4","no_change6",10,97,"same",9,1662.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape4_no_change6",1,1,"none"
"2907","catch_shape","change3",10,98,"different",9,1533.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"change3","different","catch_shape_change3",1,1,"none"
"2908","shape8","concave_area1",11,99,"different",7,2117.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area1","different","shape8_concave_area1",1,1,"concave"
"2909","shape1","concave_area1",11,100,"different",9,1703,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area1","different","shape1_concave_area1",1,1,"concave"
"2910","shape2","no_change6",11,101,"same",5,2012.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape2_no_change6",1,1,"none"
"2911","shape3","no_change6",11,102,"same",9,2473.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape3_no_change6",1,1,"none"
"2912","shape4","no_change1",11,103,"same",7,1261.6,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape4_no_change1",1,1,"none"
"2913","shape7","no_change6",11,104,"same",7,1229.1,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape7_no_change6",1,1,"none"
"2914","shape6","concave_area1",11,105,"different",5,1565.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area1","different","shape6_concave_area1",1,1,"concave"
"2915","shape5","no_change1",11,106,"same",7,2173.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape5_no_change1",1,1,"none"
"2916","catch_shape","no_change6",11,107,"same",5,1753.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","catch_shape_no_change6",1,1,"none"
"3025","shape4","no_change1",0,0,"same",8,6485.4,"5e3a1f1580af1024ad25be3f","ducktruck","v001",1160236.6,"60e37abdc60a8398fd63c9e4","60ef3122587a12a318da1f60","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"I had to watch the shapes in the videos and click ""Q"" if the shape did not change and ""P"" if the shape did change. I then had to rate how confident I was about my answers.","How people observe changes","",1168084.2,"no_change","same","shape4_no_change1",1,1,"none"
"3026","shape5","no_change1",0,1,"same",9,2302.1,"5e3a1f1580af1024ad25be3f","ducktruck","v001",1160236.6,"60e37abdc60a8398fd63c9e4","60ef3122587a12a318da1f60","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"I had to watch the shapes in the videos and click ""Q"" if the shape did not change and ""P"" if the shape did change. I then had to rate how confident I was about my answers.","How people observe changes","",1168084.2,"no_change","same","shape5_no_change1",1,1,"none"
"3027","catch_shape","no_change5",0,2,"same",9,3724.9,"5e3a1f1580af1024ad25be3f","ducktruck","v001",1160236.6,"60e37abdc60a8398fd63c9e4","60ef3122587a12a318da1f60","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"I had to watch the shapes in the videos and click ""Q"" if the shape did not change and ""P"" if the shape did change. I then had to rate how confident I was about my answers.","How people observe changes","",1168084.2,"no_change","same","catch_shape_no_change5",1,1,"none"
"3028","shape2","concave_nofill_area1",0,3,"different",3,2645.4,"5e3a1f1580af1024ad25be3f","ducktruck","v001",1160236.6,"60e37abdc60a8398fd63c9e4","60ef3122587a12a318da1f60","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"I had to watch the shapes in the videos and click ""Q"" if the shape did not change and ""P"" if the shape did change. I then had to rate how confident I was about my answers.","How people observe changes","",1168084.2,"concave_nofill_area1","different","shape2_concave_nofill_area1",1,1,"concave_nofill"
"3029","shape8","convex_area2",0,4,"different",4,1653.8,"5e3a1f1580af1024ad25be3f","ducktruck","v001",1160236.6,"60e37abdc60a8398fd63c9e4","60ef3122587a12a318da1f60","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"I had to watch the shapes in the videos and click ""Q"" if the shape did not change and ""P"" if the shape did change. I then had to rate how confident I was about my answers.","How people observe changes","",1168084.2,"convex_area2","different","shape8_convex_area2",1,1,"convex"
"3030","shape3","concave_area2",0,5,"same",2,1941.5,"5e3a1f1580af1024ad25be3f","ducktruck","v001",1160236.6,"60e37abdc60a8398fd63c9e4","60ef3122587a12a318da1f60","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"I had to watch the shapes in the videos and click ""Q"" if the shape did not change and ""P"" if the shape did change. I then had to rate how confident I was about my answers.","How people observe changes","",1168084.2,"concave_area2","different","shape3_concave_area2",0,1,"concave"
